name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
MERCEDES-BENZ ML 350,2015,1923096,79080.0,Diesel,Dealer,Automatic,Second Owner
DAEWOO Lacetti,2009,487368,107125.0,Petrol,Individual,Automatic,Third Owner
SUZUKI SX4,2009,790272,107000.0,Petrol,Dealer,Automatic,Third Owner
VAZ 2107 07,1999,310800,1000.0,Petrol,Dealer,Manual,Fourth & Above Owner
HYUNDAI Santa FE,2020,6841380,25468.0,Diesel,Individual,Automatic,Fourth & Above Owner
TOYOTA Camry,2011,1238160,208000.0,Petrol,Individual,Tiptronic,First Owner
TOYOTA Prius,2010,1224972,208000.0,Hybrid,Dealer,Variator,Fourth & Above Owner
HYUNDAI Santa FE,2016,3490452,145339.0,Diesel,Individual,Automatic,First Owner
NISSAN Altima,2011,230496,266819.0,Petrol,Individual,Automatic,First Owner
NISSAN Juke,2015,316092,88475.0,Petrol,Dealer,Automatic,Second Owner
BMW 535,2012,2897748,124000.0,Petrol,Dealer,Tiptronic,Second Owner
TOYOTA Camry,2013,1712340,102000.0,Petrol,Dealer,Tiptronic,Third Owner
MITSUBISHI Colt,2004,605892,180000.0,Petrol,Individual,Variator,Second Owner
FORD Transit Custom,2015,2555280,120000.0,Diesel,Individual,Manual,First Owner
HYUNDAI Santa FE,2017,4774980,88000.0,Diesel,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2016,1896720,52000.0,Petrol,Individual,Automatic,Second Owner
LEXUS CT 200h,2016,566412,71904.0,Hybrid,Dealer,Automatic,Second Owner
HONDA Civic,2012,243684,146403.0,Hybrid,Individual,Automatic,Second Owner
TOYOTA Camry,2014,65856,102397.0,Hybrid,Dealer,Automatic,Second Owner
OPEL Astra,1996,252000,600000.0,CNG,Individual,Manual,First Owner
TOYOTA Camry,2015,632268,151610.0,Petrol,Dealer,Automatic,First Owner
HONDA FIT,2016,2570568,16714.0,Petrol,Dealer,Automatic,Third Owner
ACURA RDX,2014,3292884,81600.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2013,316092,124912.0,Hybrid,Individual,Automatic,Third Owner
SSANGYONG Actyon,2016,3707256,56150.0,Diesel,Dealer,Automatic,Third Owner
VOLVO 960,1995,526848,253442.0,Petrol,Dealer,Automatic,Second Owner
HONDA Elysion 3.0,2004,658560,219000.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2015,2337468,161388.0,Diesel,Dealer,Automatic,Second Owner
BMW X5,2004,1344000,300000.0,Petrol,Individual,Tiptronic,First Owner
HYUNDAI Santa FE,2014,2959908,170623.0,Diesel,Individual,Automatic,Third Owner
TOYOTA Prius,2011,39480,353606.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2017,974736,345316.0,LPG,Dealer,Automatic,First Owner
HYUNDAI Elantra,2018,2766036,54865.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Tucson,2011,1651188,129000.0,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Genesis,2010,1424136,170340.0,Petrol,Individual,Automatic,Third Owner
FORD Explorer,2018,9955596,14263.0,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Camry,2014,92232,398069.0,Hybrid,Individual,Automatic,Third Owner
SSANGYONG Actyon,2011,1371972,189855.0,Diesel,Dealer,Automatic,Second Owner
HYUNDAI H1,2016,3498936,41000.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI H1,2010,1633044,82111.0,Diesel,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2011,829836,273186.0,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2013,1317204,140800.0,Petrol,Dealer,Automatic,Fourth & Above Owner
OPEL Zafira B,2007,1132740,265000.0,Diesel,Dealer,Manual,Second Owner
TOYOTA Prius,2009,948360,99000.0,Hybrid,Individual,Automatic,Fourth & Above Owner
LEXUS IS 250,2014,52668,126021.0,Petrol,Dealer,Automatic,Third Owner
LEXUS GX 470,2011,32928,202048.0,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Camry,2008,991200,171200.0,Hybrid,Individual,Automatic,Fourth & Above Owner
FORD Transit,1995,632268,111111.0,Diesel,Dealer,Manual,Fourth & Above Owner
AUDI A7,2013,395136,301707.0,Petrol,Individual,Automatic,Second Owner
TOYOTA Camry,2014,92232,398069.0,Hybrid,Individual,Automatic,Second Owner
FORD Fusion,2013,79044,294016.0,Hybrid,Dealer,Automatic,First Owner
TOYOTA CHR,2018,184380,22816.0,Petrol,Individual,Automatic,Second Owner
MERCEDES-BENZ E 350,2010,26376,274771.0,Petrol,Individual,Automatic,Second Owner
TOYOTA Prius 1.5I,2008,1159116,145000.0,Hybrid,Individual,Variator,Second Owner
HYUNDAI Genesis,2010,1367520,158663.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI H1,2016,2547384,40877.0,Diesel,Dealer,Automatic,First Owner
MERCEDES-BENZ E 280,1998,658560,3200.0,CNG,Individual,Automatic,Third Owner
TOYOTA Prius C,2015,504,105600.0,Petrol,Individual,Automatic,Second Owner
MERCEDES-BENZ E 350,2011,961548,248525.0,Petrol,Individual,Automatic,Second Owner
KIA Optima,2016,1765008,910000.0,Petrol,Individual,Tiptronic,First Owner
CHEVROLET Cruze,2012,1369872,163000.0,Petrol,Dealer,Tiptronic,First Owner
MERCEDES-BENZ E 350,2008,204120,175614.0,Diesel,Individual,Automatic,Fourth & Above Owner
HYUNDAI Santa FE,2018,4467792,47692.0,Diesel,Dealer,Automatic,Second Owner
CHEVROLET Malibu,2013,2039772,106048.0,Petrol,Individual,Automatic,Second Owner
ROVER 200,1998,252000,0.0,Petrol,Dealer,Manual,Third Owner
HONDA FIT,2002,526848,161000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
BMW 318,2000,658560,0.0,CNG,Dealer,Manual,Second Owner
LEXUS RX 350,2010,59304,172659.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ ML 350,2012,2239188,271701.0,Diesel,Dealer,Automatic,First Owner
MERCEDES-BENZ E 300,2017,32928,1600.0,Petrol,Individual,Automatic,Third Owner
FORD Fusion,2013,23688,174619.0,Hybrid,Individual,Automatic,Second Owner
KIA Cadenza,2011,843024,68105.0,Petrol,Individual,Automatic,Third Owner
AUDI A6,2011,92232,0.0,Petrol,Dealer,Automatic,Third Owner
VOLKSWAGEN Jetta,2007,816648,198245.0,Petrol,Individual,Automatic,Fourth & Above Owner
DODGE Durango,2003,658560,240000.0,CNG,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius V,2012,1791384,197000.0,Hybrid,Dealer,Variator,First Owner
MERCEDES-BENZ Vito,2013,1975764,167000.0,Diesel,Individual,Manual,Fourth & Above Owner
HYUNDAI H1,2011,1432536,237853.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI Sonata,2016,421512,71218.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2015,59304,82160.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ CLK 430,2005,658560,156470.0,Petrol,Individual,Automatic,Third Owner
TOYOTA Camry,2014,65856,102397.0,Hybrid,Individual,Automatic,Third Owner
NISSAN Juke,2016,177828,181997.0,Petrol,Individual,Automatic,Third Owner
BMW 330,2001,843024,330000.0,Petrol,Individual,Manual,Second Owner
HYUNDAI Sonata,2012,698124,36545.0,LPG,Dealer,Automatic,Third Owner
VOLKSWAGEN Sharan,2004,352800,180000.0,Diesel,Individual,Manual,Fourth & Above Owner
TOYOTA Prius,2016,2766036,85000.0,Hybrid,Individual,Automatic,Second Owner
KIA Optima,2013,698880,52448.0,Petrol,Individual,Automatic,Third Owner
FORD Fusion,2010,1053696,180973.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Aqua,2018,3849300,9942.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ ML 270 CDI,2002,1448916,288578.0,Diesel,Dealer,Tiptronic,First Owner
MERCEDES-BENZ E 300,2017,7896,1600.0,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2016,1778196,60000.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Sonata,2015,777168,587949.0,LPG,Dealer,Automatic,First Owner
HYUNDAI IX35,2011,2607948,118023.0,Petrol,Individual,Tiptronic,First Owner
TOYOTA RAV 4,2001,342468,250000.0,Petrol,Individual,Manual,Second Owner
HYUNDAI Sonata,2012,23688,93816.0,Hybrid,Individual,Automatic,Fourth & Above Owner
HONDA Civic Ferio,2003,658560,0.0,CNG,Individual,Automatic,Second Owner
HYUNDAI Elantra,2014,1501584,155360.0,Petrol,Dealer,Tiptronic,Second Owner
TOYOTA Avalon,2015,579516,122418.0,Petrol,Dealer,Automatic,Third Owner
JAGUAR XF,2012,26376,82925.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ C 350,2012,46116,256958.0,Petrol,Individual,Automatic,Second Owner
TOYOTA Highlander,2016,1422540,0.0,Petrol,Individual,Automatic,Second Owner
BMW X5,2014,1396164,110715.0,Diesel,Individual,Automatic,Second Owner
VOLKSWAGEN Passat,2016,2502612,80000.0,Petrol,Individual,Tiptronic,First Owner
MITSUBISHI Carisma,2001,84000,0.0,Petrol,Individual,Manual,Fourth & Above Owner
BMW 318,2001,737604,159344.0,Petrol,Dealer,Tiptronic,Third Owner
VOLVO S60,2013,26376,306266.0,Petrol,Individual,Automatic,First Owner
VOLKSWAGEN Jetta TDI,2012,1527876,8100.0,Diesel,Dealer,Tiptronic,Third Owner
HONDA FIT,2015,1424640,131455.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Elantra,2014,2421720,83147.0,Diesel,Individual,Automatic,First Owner
BMW 528,2013,52668,0.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Elantra,2014,316092,110685.0,Petrol,Dealer,Automatic,First Owner
OPEL Zafira,2003,1001028,201600.0,Petrol,Individual,Manual,Third Owner
FORD Transit,1996,816648,270000.0,Diesel,Individual,Manual,Third Owner
TOYOTA Highlander,2010,3424596,225600.0,Petrol,Individual,Tiptronic,Second Owner
FORD Fusion,2013,1712340,129600.0,Petrol,Individual,Tiptronic,First Owner
HYUNDAI H1,2012,1201284,59304.0,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2014,217308,244266.0,Petrol,Individual,Automatic,Third Owner
BMW 528,2013,59304,140944.0,Petrol,Dealer,Automatic,First Owner
KIA Optima,2013,1629600,71234.0,Petrol,Individual,Tiptronic,Second Owner
MAZDA Mazda 3 SPORT,2016,1159116,96877.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI H1,2014,2563428,151854.0,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2011,1566348,192085.0,Diesel,Individual,Automatic,Third Owner
OPEL Astra,1996,252000,1111.0,CNG,Dealer,Manual,Fourth & Above Owner
MERCEDES-BENZ S 63 AMG,2010,7244412,183000.0,Petrol,Individual,Automatic,Fourth & Above Owner
FORD Focus,2006,46116,240746.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA RAV 4,2016,1251348,41019.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2017,1712340,89000.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Tucson,2017,3118500,169031.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI Elantra,2011,1628256,124892.0,Petrol,Individual,Automatic,Fourth & Above Owner
SSANGYONG REXTON,2009,1724688,163240.0,Diesel,Dealer,Automatic,Third Owner
MERCEDES-BENZ GLE 350,2016,5795496,117368.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI I30,2012,1238160,156000.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2016,1304520,301827.0,LPG,Dealer,Automatic,First Owner
BMW X6,2010,3556308,171000.0,Petrol,Individual,Tiptronic,First Owner
KIA Optima,2012,1680000,11111.0,Hybrid,Dealer,Automatic,Third Owner
VOLKSWAGEN Vento,1996,252000,203658.0,Petrol,Individual,Manual,First Owner
HYUNDAI H1,2008,2107476,93042.0,Diesel,Dealer,Automatic,Fourth & Above Owner
OPEL Vectra,1998,474180,3500.0,Petrol,Individual,Manual,Third Owner
TOYOTA Prius,2012,39480,373634.0,Hybrid,Individual,Automatic,Second Owner
TOYOTA Highlander,2010,10500,316912.0,Hybrid,Individual,Automatic,Second Owner
BMW 318,1995,210756,0.0,Petrol,Individual,Manual,Fourth & Above Owner
HONDA Civic,2015,3936744,24696.0,Petrol,Dealer,Automatic,First Owner
HYUNDAI Sonata,2016,2206008,153616.0,LPG,Dealer,Automatic,Third Owner
MERCEDES-BENZ ML 350,2015,1923096,79080.0,Diesel,Individual,Automatic,Third Owner
VOLKSWAGEN Passat,2012,1554252,85000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
FORD Focus,2017,1369872,48000.0,Petrol,Dealer,Automatic,First Owner
BMW X5,2015,302988,201056.0,Diesel,Individual,Automatic,Third Owner
HONDA Civic,2008,451248,162123.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
OPEL Astra,2004,843024,191576.0,Petrol,Dealer,Manual,Third Owner
MERCEDES-BENZ C 180,1999,447804,0.0,CNG,Dealer,Tiptronic,Second Owner
LEXUS CT 200h,2011,39480,32974.0,Hybrid,Individual,Automatic,Third Owner
LEXUS GX 460,2010,3925152,260771.0,Petrol,Dealer,Automatic,Third Owner
BMW X5,2005,1448916,196000.0,Petrol,Individual,Tiptronic,Third Owner
DAEWOO Lacetti,2009,680148,164804.0,Petrol,Dealer,Automatic,First Owner
LEXUS CT 200h,2012,52668,142394.0,Hybrid,Dealer,Automatic,First Owner
BMW 535,2012,2766036,164800.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2013,2107476,122080.0,Hybrid,Individual,Tiptronic,First Owner
KIA Optima,2012,566412,345673.0,Petrol,Individual,Automatic,Third Owner
TOYOTA Aqua,2012,895692,122000.0,Hybrid,Dealer,Variator,Third Owner
FORD C-MAX,2014,1580628,44000.0,Hybrid,Individual,Variator,First Owner
HYUNDAI Elantra GT,2012,1396164,182400.0,Petrol,Dealer,Manual,First Owner
CHEVROLET Captiva,2007,524244,67435.0,Diesel,Individual,Automatic,Third Owner
DODGE Caravan,2012,1765008,160000.0,Petrol,Individual,Tiptronic,Third Owner
SUBARU XV,2014,1659588,180000.0,Petrol,Dealer,Tiptronic,Second Owner
FORD Focus TITANIUM,2017,1975764,100800.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
SUBARU Forester,2014,23688,234781.0,Petrol,Dealer,Automatic,First Owner
HYUNDAI Elantra,2013,2149644,48088.0,Petrol,Dealer,Automatic,Fourth & Above Owner
NISSAN X-Terra,2004,1053696,999999999.0,CNG,Individual,Tiptronic,Third Owner
KIA Optima ECO,2015,1791384,48000.0,Hybrid,Individual,Tiptronic,Fourth & Above Owner
DAIHATSU Terios,1998,526848,1000.0,Petrol,Individual,Manual,First Owner
HYUNDAI Tucson,2011,1877988,184067.0,Diesel,Dealer,Automatic,First Owner
FORD Escape Hybrid,2009,1185492,143131.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
HONDA FIT,2017,1407000,110050.0,Hybrid,Individual,Automatic,First Owner
BMW 328,2013,46116,209027.0,Petrol,Dealer,Automatic,Second Owner
MITSUBISHI Colt,2003,421512,245000.0,Petrol,Individual,Variator,Third Owner
VOLKSWAGEN Jetta,2012,1132740,65000.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Sonata,2013,98784,216208.0,Hybrid,Individual,Automatic,First Owner
TOYOTA Vitz,2001,579516,190500.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Tucson,2017,3819732,17000.0,Petrol,Individual,Tiptronic,Second Owner
VAZ 2107,1988,184380,150000.0,Petrol,Dealer,Manual,First Owner
HYUNDAI Elantra,2014,1702344,138598.0,Diesel,Dealer,Automatic,Second Owner
LEXUS GX 470,2009,2581656,264339.0,Petrol,Dealer,Automatic,Second Owner
BMW 530,2004,1264452,201000.0,Petrol,Individual,Tiptronic,Third Owner
MERCEDES-BENZ ML 350,2005,1448916,280000.0,Petrol,Individual,Tiptronic,Third Owner
TOYOTA Camry,2014,92232,398069.0,Hybrid,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2006,1008000,115000.0,Hybrid,Individual,Automatic,Second Owner
MERCEDES-BENZ E 350,2006,1448916,167563.0,CNG,Dealer,Tiptronic,Third Owner
TOYOTA Prius,2010,1475208,192000.0,Hybrid,Dealer,Automatic,Second Owner
VOLKSWAGEN CC,2013,2318232,101000.0,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2011,131712,226251.0,Diesel,Individual,Automatic,Second Owner
LEXUS GX 460,2010,2186520,155821.0,Petrol,Individual,Automatic,First Owner
HYUNDAI Santa FE,2011,2417520,129129.0,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ ML 350,2012,18480,209072.0,Diesel,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2009,1234800,249600.0,Hybrid,Dealer,Variator,Second Owner
TOYOTA Camry,2012,32928,314373.0,Hybrid,Individual,Automatic,Second Owner
SUBARU Forester,2014,1633296,127000.0,Petrol,Individual,Variator,Third Owner
LEXUS GX 470,2013,4583712,202651.0,Petrol,Dealer,Automatic,First Owner
TOYOTA Prius,2015,1844052,67200.0,Hybrid,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2009,118524,266061.0,Diesel,Dealer,Automatic,Fourth & Above Owner
UAZ Patriot,1964,447804,50000.0,Petrol,Individual,Manual,Fourth & Above Owner
MERCEDES-BENZ E 350,2009,26376,266061.0,Diesel,Dealer,Automatic,Third Owner
RENAULT Megane,2009,1145928,240000.0,Diesel,Individual,Manual,First Owner
TOYOTA Camry,2013,1475208,140328.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2008,1132740,137000.0,Hybrid,Dealer,Variator,Fourth & Above Owner
MITSUBISHI Pajero IO,1998,843024,130000.0,Petrol,Dealer,Automatic,Third Owner
HYUNDAI H1,2011,2489424,38283.0,Diesel,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2010,1172052,176635.0,Petrol,Dealer,Automatic,Fourth & Above Owner
BMW 528 i,2013,3556308,176000.0,Petrol,Dealer,Tiptronic,First Owner
MAZDA CX-5,2015,2634324,48000.0,Petrol,Individual,Automatic,First Owner
OPEL Astra,2007,658560,222222.0,Diesel,Individual,Manual,First Owner
HONDA FIT,2004,2520,155000.0,Petrol,Individual,Variator,First Owner
TOYOTA Prius,2014,15792,187334.0,Hybrid,Dealer,Automatic,Third Owner
KIA Picanto,2009,368844,90000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry se,2012,1712340,65990.0,Petrol,Individual,Tiptronic,Third Owner
LEXUS RX 450,2010,18480,317470.0,Hybrid,Dealer,Automatic,First Owner
LEXUS CT 200h,2014,3082128,82000.0,Hybrid,Dealer,Tiptronic,First Owner
TOYOTA CHR,2018,869316,38712.0,Petrol,Dealer,Automatic,First Owner
FORD Fusion,2016,737604,194974.0,Hybrid,Dealer,Automatic,Third Owner
FORD Edge,2007,420000,120000.0,Petrol,Dealer,Automatic,First Owner
HYUNDAI Sonata Hybrid,2012,1448916,128300.0,Hybrid,Individual,Tiptronic,Fourth & Above Owner
LINCOLN Navigator,1999,2107476,99000.0,Petrol,Individual,Automatic,First Owner
MERCEDES-BENZ E 300,2017,26376,26802.0,Diesel,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2010,2897748,200000.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2014,72408,130478.0,Hybrid,Individual,Automatic,First Owner
TOYOTA Prius,2007,1106448,336000.0,Hybrid,Dealer,Automatic,Third Owner
BMW X5,2017,5136936,48000.0,Petrol,Dealer,Tiptronic,Second Owner
FORD Fusion,2013,1369872,71000.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Santa FE,2013,3127488,144950.0,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ ML 350,2013,1949388,114491.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI Sonata,2011,1441272,129085.0,Petrol,Individual,Automatic,Second Owner
HYUNDAI Sonata,2013,790272,48595.0,LPG,Individual,Automatic,First Owner
HYUNDAI Santa FE,2014,3156216,159124.0,Diesel,Dealer,Automatic,First Owner
CHEVROLET Cruze,2010,521556,47829.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2014,843024,353049.0,LPG,Dealer,Automatic,Third Owner
CHEVROLET Cruze,2010,460992,58221.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Sonata,2016,1672776,282099.0,LPG,Individual,Automatic,Second Owner
HONDA Cr-v,2012,2081100,104852.0,Petrol,Dealer,Tiptronic,Second Owner
LEXUS GX 460,2017,39480,69918.0,Petrol,Dealer,Automatic,First Owner
MERCEDES-BENZ C 240,2000,763980,27000.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
MERCEDES-BENZ E 350,2014,158088,146395.0,Petrol,Individual,Automatic,Third Owner
BMW 520,1999,474180,0.0,Petrol,Dealer,Tiptronic,Second Owner
PORSCHE Cayenne,2009,2845080,145000.0,Petrol,Individual,Tiptronic,Second Owner
MERCEDES-BENZ E 300,2017,1896720,50930.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2016,2968896,114435.0,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ C 200 KOMPRESSOR,2001,684936,173000.0,LPG,Individual,Tiptronic,First Owner
BMW X5 rest,2004,1580628,185000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2014,935172,179381.0,Hybrid,Individual,Automatic,First Owner
CHEVROLET Malibu,2014,1554000,143293.0,Petrol,Dealer,Automatic,First Owner
HONDA Insight,2009,1027404,244800.0,Hybrid,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Prius,2013,1791720,216386.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA RAV 4,2006,1369872,304000.0,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2012,52668,318285.0,Diesel,Dealer,Automatic,Fourth & Above Owner
LEXUS GX 460,2012,4372956,229334.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2016,2929668,70220.0,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2012,882504,355272.0,Diesel,Individual,Automatic,Second Owner
TOYOTA Prius,2012,1712340,95992.0,Hybrid,Individual,Variator,Third Owner
SUZUKI Escudo,1993,711228,170000.0,Petrol,Individual,Manual,Third Owner
TOYOTA RAV 4,2017,3951528,16500.0,Petrol,Individual,Automatic,First Owner
KIA RIO,2018,138264,65451.0,Petrol,Individual,Automatic,First Owner
CHEVROLET Volt,2014,553224,112123.0,Hybrid,Individual,Automatic,Second Owner
MITSUBISHI Pajero,1994,790272,211433.0,Diesel,Individual,Manual,Fourth & Above Owner
HONDA FIT,2014,921984,114000.0,Hybrid,Dealer,Automatic,First Owner
SSANGYONG REXTON,2013,2714124,123700.0,Diesel,Dealer,Automatic,Third Owner
SSANGYONG Actyon,2015,2111676,215000.0,Petrol,Individual,Automatic,Fourth & Above Owner
VOLKSWAGEN Golf 4,1999,474180,180056.0,LPG,Dealer,Manual,First Owner
TOYOTA Prius,2006,1001028,173000.0,Hybrid,Individual,Variator,Fourth & Above Owner
NISSAN Note,2008,684936,104000.0,Petrol,Individual,Automatic,Third Owner
TOYOTA RAV 4,2016,1633296,47453.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
OPEL Astra,2007,790272,0.0,Diesel,Individual,Manual,First Owner
VOLKSWAGEN Passat,1999,395136,200000.0,CNG,Individual,Tiptronic,First Owner
MERCEDES-BENZ C 230,2004,974736,1234.0,Diesel,Dealer,Automatic,Third Owner
TOYOTA RAV 4,2017,4214952,60000.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ C 200,2000,711228,260000.0,Petrol,Individual,Manual,Second Owner
AUDI A7,2012,4873512,161000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2014,79044,202355.0,Petrol,Dealer,Automatic,First Owner
HONDA Accord,2018,948360,60062.0,Petrol,Individual,Automatic,First Owner
TOYOTA Camry,2017,355656,48035.0,Petrol,Dealer,Automatic,Third Owner
CHEVROLET Volt,2012,2054808,160000.0,Plug-in Hybrid,Dealer,Automatic,Third Owner
HYUNDAI H1,2011,1554000,222604.0,Diesel,Individual,Automatic,First Owner
SUBARU Forester,2009,1106448,133000.0,Petrol,Dealer,Automatic,Third Owner
MITSUBISHI Pajero,2001,843024,149000.0,CNG,Dealer,Tiptronic,Second Owner
FIAT 500,2016,26376,77600.0,Petrol,Individual,Automatic,Second Owner
HYUNDAI Elantra,2018,2652804,52000.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2014,2549484,134750.0,Diesel,Individual,Automatic,Third Owner
TOYOTA Prius,2015,171192,104795.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
SSANGYONG REXTON,2016,4797072,55510.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI Elantra SE,2012,1053696,158000.0,Petrol,Individual,Tiptronic,Third Owner
HYUNDAI Sonata,2011,645372,91222.0,LPG,Dealer,Automatic,Second Owner
OPEL Astra,2001,605892,40000.0,Diesel,Individual,Manual,First Owner
HONDA Fred,2012,684936,116000.0,Petrol,Individual,Variator,Third Owner
TOYOTA Camry,2014,72408,130478.0,Hybrid,Individual,Automatic,Third Owner
FORD Transit,2007,1080072,175000.0,Diesel,Individual,Manual,Third Owner
MITSUBISHI Grandis,2007,1053696,1600.0,Petrol,Dealer,Automatic,First Owner
HYUNDAI Santa FE,2010,1621956,243551.0,Diesel,Individual,Automatic,Fourth & Above Owner
SSANGYONG REXTON,2011,2690940,53323.0,Diesel,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2018,3424596,2102.0,Hybrid,Dealer,Automatic,Third Owner
HYUNDAI Veloster,2013,1475208,161600.0,Petrol,Individual,Tiptronic,Third Owner
HYUNDAI Sonata,2015,948360,461965.0,LPG,Dealer,Automatic,Fourth & Above Owner
MAZDA Verisa,2005,632268,176000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
BMW X5,2011,4346664,239000.0,Diesel,Dealer,Automatic,Second Owner
NISSAN Kicks,2018,2081100,8000.0,Petrol,Individual,Tiptronic,Third Owner
TOYOTA Camry,2007,1580628,151000.0,Hybrid,Dealer,Variator,Fourth & Above Owner
TOYOTA Prius,2008,3360,200000.0,Hybrid,Dealer,Variator,Second Owner
TOYOTA RAV 4,2012,500556,159901.0,Petrol,Dealer,Automatic,First Owner
VOLKSWAGEN Jetta,2013,210756,159981.0,Hybrid,Individual,Automatic,Third Owner
MERCEDES-BENZ GLA 250,2015,1369872,155317.0,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2010,1238160,260000.0,Hybrid,Individual,Automatic,Third Owner
HYUNDAI Santa FE,2017,3588228,72040.0,Diesel,Individual,Automatic,Second Owner
NISSAN Tiida,2005,698124,138000.0,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ Sprinter,1999,1633296,0.0,Diesel,Individual,Manual,First Owner
TOYOTA Camry,2018,4214952,60000.0,Petrol,Individual,Tiptronic,First Owner
TOYOTA Camry,2013,2054808,168000.0,Hybrid,Dealer,Automatic,Second Owner
CHEVROLET Captiva,2010,1001028,62147.0,Diesel,Dealer,Automatic,First Owner
